MQ2,MQ3,MQ5,MQ8,MQ135
86,230,92,254,976
82,236,94,259,972
75,231,94,258,977
83,232,88,257,974
83,234,90,256,977
81,236,88,262,978
83,230,88,261,980
76,236,92,256,981
80,230,88,259,976
76,232,94,255,977
79,235,89,259,976
81,234,93,255,972
78,229,89,259,972
84,234,82,263,979
79,232,89,268,982
77,231,96,252,981
82,231,92,258,974
82,235,87,262,977
78,237,86,266,978
81,232,90,260,978
75,231,89,260,977
80,235,91,264,975
78,233,91,263,974
80,229,93,262,981
80,239,94,265,980
80,228,87,263,977
79,229,92,259,978
78,230,94,255,977
81,230,89,258,982
82,237,94,231,984
83,232,89,267,970
82,237,94,264,974
76,234,97,264,974
78,223,92,260,977
78,232,94,264,971
86,235,91,259,981
81,236,88,256,972
80,231,90,263,980
75,228,91,261,979
80,231,97,263,977
81,227,92,263,979
81,237,88,262,975
86,235,88,259,979
83,230,89,261,972
93,233,92,261,979
76,235,94,265,979
88,232,89,264,978
74,230,96,261,975
76,237,94,262,982
71,230,92,261,976
84,233,94,267,978
79,227,93,263,982
77,233,95,259,973
78,230,92,238,974
87,233,93,258,977
84,231,93,256,973
83,233,90,268,981
82,229,96,263,974
79,233,88,266,979
76,232,88,268,973
76,233,97,263,980
80,234,95,264,981
80,235,90,269,980
81,222,90,260,980
74,230,91,262,980
77,233,90,268,976
83,231,93,257,980
84,231,89,266,973
78,229,94,264,976
81,231,92,264,981
80,233,93,265,982
83,237,90,258,978
85,234,93,268,971
85,229,91,265,980
80,231,91,261,976
81,231,86,265,956
83,233,95,259,978
79,234,95,259,986
76,226,94,268,970
76,235,95,263,974
80,232,95,259,977
81,238,93,264,975
82,231,95,264,976
73,230,95,265,977
83,237,87,267,977
82,232,92,264,979
86,234,96,262,979
80,232,88,260,968
77,229,92,261,971
79,229,93,262,974
78,233,94,260,980
78,227,91,266,981
85,233,92,263,976
79,232,90,260,979
80,235,87,267,978
77,237,94,262,978
80,235,91,269,974
80,235,94,262,982
80,235,92,264,978
82,230,96,264,977
77,231,89,267,970
73,231,84,262,973
86,229,88,264,975
74,232,89,268,974
82,234,89,270,975
88,239,90,266,971
76,233,90,261,977
78,235,95,266,978
82,233,92,264,980
79,236,85,261,978
85,232,88,262,983
77,233,88,261,974
84,233,90,266,975
79,240,96,264,980
82,236,84,266,974
83,234,89,260,977
76,229,90,265,982
73,250,87,267,975
92,236,105,255,977
98,222,93,262,989
73,232,77,279,984
70,236,90,270,975
84,232,86,267,980
79,233,97,269,981
84,236,89,269,976
83,232,92,267,979
85,228,87,268,976
82,230,93,261,974
80,241,88,265,978
83,234,88,264,975
81,238,85,260,978
80,232,88,272,976
78,238,83,270,973
82,238,94,271,977
83,232,91,269,978
81,237,90,263,978
80,235,96,266,974
82,231,86,265,971
83,234,89,268,978
82,230,91,263,972
81,230,92,270,977
80,237,83,260,972
78,234,92,266,971
82,233,86,274,983
74,231,92,269,973
79,229,95,262,972
80,232,91,262,975
81,234,96,271,975
83,236,98,267,980
78,226,90,265,969
78,234,89,272,977
80,233,92,267,979
81,234,91,264,981
76,229,92,265,980
80,233,94,264,979
81,236,92,270,971
81,233,87,270,978
81,236,90,269,979
82,232,101,268,975
87,233,96,265,981
79,235,95,270,980
80,232,95,268,977
82,235,95,267,977
78,205,95,269,983
82,231,95,266,978
79,233,95,265,980
81,234,91,270,979
84,229,90,262,979
84,234,87,267,975
79,230,93,266,976
86,237,84,267,987
80,235,92,270,981
83,236,94,267,984
84,227,93,264,974
82,231,94,268,977
84,236,90,269,975
82,239,92,269,980
82,233,92,270,975
81,227,92,263,977
84,235,94,262,979
85,237,93,267,970
78,232,96,266,974
83,233,98,266,974
88,233,85,264,978
82,239,92,266,978
83,234,92,269,974
81,239,90,267,974
76,242,95,268,976
83,235,93,263,973
78,231,88,265,984
84,237,92,269,976
78,229,93,261,979
82,233,93,268,977
81,236,97,272,975
82,240,94,264,980
89,239,93,266,982
90,232,88,270,976
83,229,94,270,979
79,235,97,270,975
80,235,88,271,979
78,232,93,262,983
81,234,95,267,979
86,237,92,276,975
80,233,95,267,978
82,236,89,267,975
77,231,100,267,974
86,234,93,269,987
83,228,93,276,976
81,231,96,266,980
82,233,88,270,974
76,238,87,278,974
82,237,97,263,987
81,234,94,270,981
90,231,96,269,976
81,233,93,266,977
83,230,93,265,980
82,235,96,264,979
83,231,91,269,975
83,238,90,270,974
81,232,92,270,972
79,233,98,265,980
82,240,89,270,978
87,234,97,270,975
78,232,90,270,979
82,234,91,269,983
84,233,91,272,985
77,233,93,269,974
82,231,94,268,979
81,238,98,266,980
84,234,92,266,974
78,236,94,275,983
82,234,91,267,976
78,229,94,271,979
80,234,92,266,979
77,238,95,267,976
79,235,92,265,979
78,236,96,268,975
86,235,91,267,979
87,229,96,270,969
80,235,95,268,981
84,239,92,272,980
78,229,97,270,975
84,233,96,274,978
79,239,94,267,976
84,233,90,271,977
82,243,96,270,974
78,237,88,270,977
85,233,93,266,978
86,231,94,270,977
82,229,100,265,974
82,236,89,272,981
80,233,99,267,973
80,235,96,267,975
81,238,95,272,981
83,233,93,268,974
82,228,93,263,977
79,231,98,271,975
85,234,101,268,976
77,235,91,270,976
92,251,99,285,990
91,244,105,260,976
68,241,83,267,983
87,229,103,262,975
76,237,77,267,993
79,243,111,267,996
68,234,89,270,994
97,229,111,283,982
82,232,99,267,974
84,234,98,268,977
84,238,92,266,976
81,232,91,270,977
85,234,93,269,978
89,234,96,278,976
89,232,95,271,979
80,238,89,269,983
80,234,93,276,974
81,229,99,265,978
77,231,96,269,979
83,233,99,272,980
76,237,97,268,981
77,241,95,269,982
79,232,96,281,984
96,222,106,286,975
82,232,94,271,973
76,235,95,264,981
78,236,94,270,980
83,237,87,267,981
82,232,88,271,982
77,235,95,267,980
81,235,91,267,983
78,235,93,271,976
77,224,85,272,976
83,230,110,286,997
98,236,110,278,974
74,245,87,274,971
81,251,95,286,979
104,233,108,280,999
68,228,87,283,978
80,237,93,273,976
86,230,95,270,978
85,229,93,273,977
75,235,97,269,978
74,236,94,270,981
82,231,98,266,980
83,237,90,269,972
85,235,88,266,984
84,235,96,269,992
86,234,94,265,1000
97,247,94,274,971
96,232,84,259,984
99,231,107,269,995
93,223,94,285,991
73,230,102,278,984
90,254,89,263,979
88,239,90,267,977
76,232,95,266,979
82,233,91,273,981
79,234,91,270,975
81,235,93,263,977
83,236,96,271,977
85,232,91,265,982
80,242,92,269,978
79,235,86,266,986
77,242,89,259,983
72,239,98,280,986
91,249,94,273,970
80,252,101,285,968
80,225,97,266,993
85,241,78,278,988
88,249,109,275,996
93,235,110,288,975
81,235,97,266,978
87,233,92,271,975
79,232,96,273,978
79,240,96,270,978
83,235,91,267,977
79,231,91,274,976
82,234,93,270,978
74,228,93,268,968
78,235,96,269,999
76,238,85,258,991
91,222,98,264,982
70,225,84,279,971
92,235,92,256,981
83,248,109,260,980
78,230,79,264,983
84,239,92,268,982
84,237,94,265,974
77,233,94,274,978
78,233,97,273,973
77,235,92,267,980
80,231,91,261,976
80,227,95,267,977
84,230,91,267,974
78,230,98,264,984
95,245,97,270,973
78,255,83,264,989
75,226,81,259,994
94,249,85,260,998
85,223,109,287,989
80,245,78,281,970
73,227,88,264,999
82,251,92,276,975
78,235,93,268,980
84,232,89,265,976
80,237,97,268,985
83,238,90,274,983
84,233,97,268,976
80,233,96,268,981
83,236,99,268,973
81,231,94,270,979
78,249,88,263,971
68,236,80,267,995
82,249,81,264,973
84,244,100,282,991
73,248,83,265,978
71,234,85,277,991
92,233,108,256,999
84,232,94,268,977
80,228,89,268,980
79,231,93,264,978
75,233,89,265,974
85,239,91,268,978
79,232,92,268,984
74,234,93,269,980
80,233,87,273,979
82,233,89,263,978
83,231,94,264,972
76,231,97,273,973
77,233,89,265,980
81,234,99,264,981
82,235,88,269,976
86,229,92,268,980
80,233,95,265,981
88,237,91,266,973
82,234,94,272,981
82,232,84,268,979
82,233,94,266,980
81,233,97,268,978
78,234,90,269,978
83,231,88,262,980
86,231,89,271,979
79,229,87,268,980
75,233,86,267,973
82,229,87,270,981
84,233,91,263,980
82,235,85,269,970
84,234,92,267,982
79,229,90,269,978
80,230,88,268,980
78,233,87,266,979
91,211,88,265,982
87,232,91,266,981
79,233,92,271,981
80,235,94,268,980
80,235,86,266,978
76,229,90,266,973
90,234,88,272,974
81,241,92,268,982
83,229,91,269,976
82,229,90,270,977
86,236,90,269,980
77,235,90,267,975
79,232,91,267,981
82,239,91,268,972
85,229,91,269,984
84,240,86,262,984
79,229,90,266,979
89,236,94,263,978
84,235,93,262,980
81,237,91,265,981
83,230,90,269,976
82,227,91,266,984
87,232,91,265,980
83,231,92,268,981
83,233,93,269,970
89,232,83,269,981
83,230,93,264,979
77,237,89,264,982
78,234,92,265,978
83,242,88,260,978
83,228,93,272,980
84,229,93,267,980
81,235,92,267,978
82,231,94,271,977
89,239,87,270,983
87,229,89,262,985
86,234,93,270,980
83,235,93,269,981
84,236,94,268,980
82,233,94,264,978
81,234,92,268,990
81,235,91,273,979
81,234,94,271,982
82,236,91,271,981
79,234,90,271,982
80,237,89,270,976
80,232,93,269,974
76,235,85,269,983
82,231,84,261,981
79,228,92,270,982
81,234,89,268,973
75,234,97,267,986
79,236,97,269,977
83,234,97,259,987
76,229,95,276,994
92,228,105,280,974
91,247,106,270,1000
95,239,86,264,1001
80,231,80,280,997
73,251,88,267,996
96,225,110,267,996
85,232,92,265,983
82,228,91,266,981
87,238,92,262,978
81,235,96,269,980
80,225,90,275,982
80,233,92,270,982
78,236,89,266,979
86,231,110,278,993
101,244,109,238,1002
92,242,108,285,998
77,234,109,268,1002
74,226,79,283,995
96,226,103,279,981
91,240,109,270,1003
66,232,82,281,982
83,221,92,274,976
76,235,91,269,976
83,231,97,270,977
86,235,99,269,976
86,236,93,271,977
79,232,95,266,983
89,229,93,267,979
85,234,96,265,982
75,238,83,266,976
86,244,98,264,983
74,223,98,276,974
81,222,112,277,987
73,246,97,270,974
86,244,88,272,976
94,238,106,274,995
94,222,91,282,995
80,236,95,267,982
88,237,91,265,980
78,232,92,263,985
82,235,94,266,978
82,232,90,271,977
81,217,95,264,977
76,234,93,270,984
84,230,99,267,983
86,234,93,265,980
80,234,98,265,987
84,237,92,268,974
80,231,96,268,980
81,241,88,264,976
79,231,94,267,978
82,235,93,270,981
83,239,90,268,981
76,237,93,266,982
85,234,93,267,978
81,235,93,263,982
82,230,98,268,979
85,238,94,271,981
88,235,96,270,978
85,232,93,269,979
82,233,89,264,981
83,235,94,272,984
87,231,92,264,979
82,234,96,271,983
88,235,97,269,979
82,231,98,266,984
83,235,89,276,980
85,230,92,241,982
84,235,92,268,981
79,236,93,266,984
82,233,86,271,979
78,237,92,264,980
81,231,99,272,978
83,233,91,267,981
82,230,92,265,982
83,236,90,271,977
77,237,94,263,983
80,232,93,269,984
81,236,92,268,985
89,232,95,270,983
86,235,95,267,981
83,237,88,265,978
84,235,91,272,979
83,233,100,269,981
83,232,92,268,977
81,231,93,267,982
77,236,98,265,978
87,235,97,268,979
83,237,95,266,984
76,234,86,270,981
83,235,96,271,980
85,233,87,266,980
88,233,91,268,983
82,232,93,263,980
82,231,96,273,987
81,230,93,264,980
82,237,92,269,975
78,233,91,271,984
81,231,97,265,984
80,235,98,271,982
81,233,93,268,977
80,232,92,266,981
83,237,87,267,984
82,230,95,273,982
84,235,94,267,984
84,236,91,273,978
74,237,92,270,983
81,231,91,265,976
86,226,93,271,888
79,233,93,274,977
81,228,92,266,979
88,241,94,267,983
81,232,92,265,984
82,235,94,263,988
81,235,89,268,980
76,229,97,266,984
86,232,87,265,984
86,233,93,263,976
79,235,91,269,978
80,235,91,267,986
81,232,91,270,977
79,233,93,265,985
81,237,90,268,982
84,230,94,276,982
74,233,82,268,976
79,235,94,272,978
80,232,94,266,980
86,240,95,266,984
82,235,91,261,982
79,238,93,269,983
79,236,100,271,975
84,234,91,266,985
86,236,93,271,984
84,234,91,273,977
81,231,93,269,981
81,234,87,272,979
79,235,95,269,981
82,235,95,265,984
80,236,94,269,980
80,228,92,266,980
88,229,97,270,976
79,234,96,272,977
83,237,84,271,983
84,232,90,264,979
84,237,95,270,980
83,240,89,272,985
79,241,94,270,986
79,238,93,271,986
84,232,99,266,978
75,232,94,273,981
83,231,93,270,980
84,230,91,263,976
81,236,94,270,974
79,236,93,269,976
83,228,90,267,972
85,237,92,269,979
78,227,97,265,996
98,218,101,284,997
75,241,96,281,991
80,235,94,267,979
90,235,91,269,978
79,232,93,269,983
81,233,99,268,986
85,231,96,271,983
87,235,92,269,975
81,231,96,270,978
85,239,99,267,983
91,251,86,276,995
80,226,83,261,1005
102,234,103,284,990
68,241,87,264,989
93,228,108,279,977
94,228,107,288,983
77,227,114,285,991
79,234,97,271,982
82,229,95,276,978
88,235,96,261,981
77,232,96,268,979
79,240,96,264,978
81,232,92,267,979
83,237,94,270,984
80,237,96,275,973
81,236,90,268,975
96,241,112,288,978
85,235,107,264,999
81,251,110,279,974
85,245,85,269,986
84,235,105,256,997
72,238,88,276,977
69,245,107,284,982
90,219,88,262,994
79,230,97,266,979
81,229,101,267,980
77,233,100,272,985
84,236,95,272,975
80,235,99,269,979
86,232,94,265,980
86,232,97,270,979
75,252,109,290,985
79,251,106,266,974
81,250,88,259,984
91,242,97,257,995
74,236,81,266,1000
72,237,108,277,998
64,247,85,278,975
94,233,112,281,970
70,234,92,268,1002
82,232,98,271,977
88,239,92,268,984
76,236,95,268,983
83,230,97,269,980
84,230,91,265,978
84,236,97,271,978
83,236,95,270,984
82,238,96,273,976
76,231,85,263,994
72,240,98,266,979
72,219,98,267,983
88,256,87,266,993
97,233,103,281,977
99,244,99,264,982
86,225,95,265,999
88,230,107,278,989
84,236,91,268,972
86,233,93,273,975
81,228,97,271,982
83,230,93,268,984
86,231,89,272,973
76,231,94,269,983
80,237,93,267,981
79,235,84,265,992
84,247,95,263,992
84,248,85,260,986
95,234,103,277,969
95,248,83,277,992
74,233,89,273,982
73,221,99,259,1002
93,250,83,269,975
97,233,100,264,994
85,235,95,263,981
80,235,92,269,983
86,239,90,272,980
86,233,98,267,978
84,238,93,265,982
83,234,88,267,978
78,234,94,268,974
80,229,93,268,979
87,231,90,265,982
76,234,93,265,979
88,230,93,266,982
80,230,89,246,978
82,231,93,265,979
88,232,87,270,981
80,232,91,265,975
81,230,88,264,984
82,234,88,264,979
81,241,89,260,979
83,233,88,266,979
88,230,93,264,984
82,235,91,267,984
83,234,90,271,979
82,235,92,266,983
85,234,91,271,975
84,232,94,269,988
81,240,90,272,979
80,235,92,261,978
88,229,99,268,980
83,240,89,269,979
83,233,91,267,976
85,237,92,274,981
85,237,98,265,984
88,240,88,274,980
86,236,88,269,979
81,233,89,271,980
84,232,89,265,978
77,234,90,266,977
85,238,91,267,985
75,235,93,270,979
86,235,98,276,986
82,237,92,269,983
77,236,91,265,982
84,233,87,265,985
82,231,89,265,979
80,235,88,265,979
81,237,94,270,981
88,229,91,269,974
81,236,95,271,980
85,234,90,264,982
76,231,90,269,979
78,237,89,267,982
88,233,91,268,979
81,230,94,266,975
89,232,91,272,986
79,220,96,266,983
78,235,94,263,976
83,233,94,272,977
83,231,89,268,976
84,230,87,267,980
79,235,93,270,982
78,233,93,275,974
80,234,89,270,983
93,239,91,267,984
86,240,87,265,984
80,229,90,270,975
75,236,86,264,980
82,240,82,272,981
89,238,98,262,979
83,235,91,268,980
79,233,93,265,978
82,231,89,268,978
84,231,94,267,980
78,231,91,269,984
82,236,88,266,977
84,232,91,265,986
86,235,85,267,981
81,231,97,268,981
85,238,93,265,980
78,232,91,269,976
86,231,85,268,977
81,233,87,264,982
79,238,97,272,981
85,239,90,272,981
82,233,88,267,982
83,237,90,267,982
88,230,92,267,978
83,239,88,269,977
79,235,93,269,979
87,236,90,266,978
82,235,91,267,983
83,227,89,263,979
85,231,89,262,982
81,232,89,266,981
85,233,94,266,983
86,235,85,267,979
83,234,92,265,979
82,232,89,266,982
88,231,86,267,979
78,227,88,268,980
82,235,84,266,980
82,238,99,261,978
84,231,92,262,981
81,237,89,265,983
79,238,94,262,981
81,228,93,266,981
82,234,88,272,980
74,239,89,260,979
84,233,89,270,976
81,239,87,270,976
83,236,90,270,976
81,235,86,266,982
86,235,90,261,976
81,238,94,269,973
84,240,86,267,984
77,231,92,264,981
83,230,92,259,977
82,235,88,266,979
87,232,80,270,983
84,232,90,268,984
79,229,92,264,979
82,230,87,264,982
82,230,89,267,977
81,233,90,263,979
84,231,92,269,982
78,232,95,263,979
83,233,90,275,974
86,232,90,267,972
82,235,94,267,983
81,232,84,265,975
83,230,88,263,981
82,232,90,272,979
83,232,96,269,980
82,232,93,270,986
90,234,88,268,984
85,231,87,266,983
78,231,90,264,976
81,231,94,269,979
78,234,95,264,982
83,234,86,265,980
82,236,90,272,981
80,232,83,268,976
83,242,91,265,977
82,234,84,272,974
87,228,91,268,982
78,227,88,268,981
79,236,87,264,981
84,234,92,268,980
86,233,91,265,977
79,230,92,269,978
84,229,91,266,976
82,231,90,269,985
79,233,96,265,973
84,226,93,266,978
87,236,92,267,984
81,233,91,264,979
84,233,93,262,986
85,238,82,262,979
81,239,89,264,981
85,234,90,263,979
81,230,85,270,982
84,236,89,271,981
87,228,94,264,986
83,232,92,264,982
82,231,90,265,976
85,237,95,268,982
82,230,95,271,977
79,233,94,264,982
81,235,91,271,979
84,232,90,269,980
86,237,92,270,975
80,234,90,272,979
85,236,87,265,982
81,233,87,263,985
80,239,87,264,986
83,233,87,271,974
82,235,94,263,981
84,236,91,267,979
82,238,90,261,981
89,227,96,266,979
82,230,88,267,984
77,235,90,259,982
79,235,86,269,986
77,234,92,270,983
83,237,89,270,978
75,231,91,269,980
76,235,87,265,974
81,234,91,264,982
82,226,90,271,977
69,231,95,265,983
81,233,92,264,980
84,233,91,264,975
85,233,91,262,982
84,239,91,262,984
84,234,92,263,982
80,235,97,259,978
86,232,88,267,980
85,236,95,261,980
89,229,90,260,974
82,238,87,264,982
83,234,92,267,975
83,238,90,267,981
80,236,90,267,979
81,233,92,259,981
85,233,97,264,980
85,237,86,264,975
79,231,87,263,979
82,236,91,267,979
85,235,88,264,982
79,232,87,268,980
81,232,95,263,986
80,235,90,268,982
82,231,94,265,980
84,231,96,265,978
81,233,90,269,976
88,230,91,260,983
84,231,88,263,975
78,229,95,268,981
86,232,90,259,985
88,233,91,259,982
77,236,88,264,980
82,235,90,262,983
85,230,93,264,978
80,235,92,270,979
78,230,91,263,977
83,229,92,259,979
84,245,97,261,983
78,230,91,262,984
85,226,94,268,981
77,229,91,269,978
86,235,93,260,982
84,230,90,271,975
92,233,93,265,979
74,230,93,265,972
83,235,92,263,983
81,231,92,269,978
82,231,92,265,984
83,238,92,270,983
82,234,92,264,981
85,233,91,268,973
85,233,88,264,984
80,230,91,262,986
88,242,85,268,980
75,232,86,266,980
87,229,93,265,979
82,235,96,264,981
80,237,90,262,986
80,231,94,258,978
85,231,93,266,979
86,235,94,268,977
85,237,93,257,983
85,231,90,265,975
82,238,90,264,982
80,235,89,263,980
80,233,90,271,980
80,230,92,264,984
81,234,88,262,982
79,245,97,264,980
73,227,95,267,975
78,232,92,262,981
79,230,96,267,982
79,238,88,265,984
80,236,94,265,977
84,233,88,263,979
84,227,96,265,980
86,233,95,263,981
83,236,85,266,981
77,245,89,266,980
83,231,91,264,982
86,232,93,263,982
85,238,93,268,972
78,230,89,267,980
80,235,94,268,986
84,233,93,264,977
82,234,91,268,987
85,239,90,262,983
87,235,87,271,974
84,231,89,266,980
83,229,87,266,977
82,232,86,264,979
81,230,89,264,973
83,237,92,267,979
85,236,93,264,986
83,232,92,271,986
83,236,91,269,979
81,230,89,260,978
83,232,87,265,984
84,232,92,264,981
81,225,94,264,972
80,232,88,266,983
82,233,91,264,980
80,232,86,266,982
85,229,88,264,981
79,233,92,266,979
83,234,98,267,933
85,229,94,267,983
77,233,87,271,986
86,234,93,265,977
84,234,90,267,983
82,235,89,270,981
77,233,84,266,976
83,231,91,260,987
81,229,87,264,982
81,232,88,265,974
81,234,85,264,981
81,232,90,270,982
87,234,86,268,979
87,238,89,268,984
83,235,90,263,977
82,229,95,261,980
84,234,93,268,975
79,225,90,265,980
81,233,94,266,981
81,236,88,270,982
86,234,97,266,986
81,238,89,264,981
83,234,89,265,978
79,236,102,270,985
83,234,86,263,981
86,233,86,274,978
84,235,92,266,983
82,228,90,267,986
82,234,91,264,980
83,234,86,264,974
80,233,95,265,986
82,236,93,266,982
89,235,95,264,985
79,235,91,265,981
82,232,98,263,984
85,232,92,266,981
82,231,93,264,982
81,238,87,264,981
82,232,91,268,982
84,237,88,267,981
81,236,89,269,989
77,228,89,264,981
88,225,91,269,987
85,230,90,264,981
83,231,87,263,983
89,227,96,271,978
85,229,89,269,985
79,238,89,265,983
83,235,90,265,980
81,233,89,267,982
83,229,95,262,984
85,235,93,272,982
82,227,93,272,977
84,231,88,262,978
79,234,93,275,984
88,228,81,265,996
93,233,106,276,1002
79,235,80,280,989
81,223,90,272,985
76,229,103,283,972
74,223,106,269,1002
79,239,84,267,986
89,225,103,266,994
77,229,95,268,979
82,236,90,266,980
83,230,96,262,980
81,228,89,272,985
88,236,94,268,982
87,234,88,268,978
85,231,96,263,977
81,231,90,265,992
83,243,97,263,976
78,233,83,264,979
97,225,108,257,992
72,249,95,255,990
70,240,79,270,997
101,224,95,269,995
89,226,111,269,992
93,238,81,261,1001
85,229,88,272,981
84,231,93,264,981
79,234,96,266,984
86,228,93,265,983
87,233,89,263,975
80,230,94,261,981
82,237,89,270,980
76,221,91,265,992
91,229,102,272,975
90,227,106,263,983
71,229,103,254,1004
84,246,106,278,987
97,228,108,275,977
77,230,84,256,993
71,224,83,259,977
